4;6606;APPUI TETE SIEGE AVD;FR RH SEAT HEADREST
4;6610;COMMANDE INCLINAISON DOSSIER SIEGE AVD;FR RH SEAT BACK RECLINING CONTROL
4;6612;COMMANDE DE BASCULEMENT SIEGE AV.D.;FR RH SEAT TILTING CONTROL
4;6614;COMMANDE REHAUSSE ASSISE SIEGE AVD;FR RH SEAT CUSHION RAISING CONTROL
4;6616;GLISSIERES SIEGE AVD;FR RH SEAT RUNNERS
4;6618;COMMANDE REGLAGE GLISSIERE SIEGE AVD;FR RH SEAT RUNNER ADJUSTMENT CONTROL
4;6650;CARTER SOUS ASSISE SIEGE AVD;CASING UNDER FR RH SEAT CUSHION 
4;7798;PRETENSIONNEUR AVD;FR RH PRETENSIONER 
4;6807;FONCTION BASCULEMENT AUTO SIEGES AR;FONCTION BASCULEMENT AUTO SIEGES AR
4;7035;FONCTION FEUX DE RECUL;REVERSING LIGHT FUNCTION 
4;7045;FONCTION FEUX BROUILLARD AV;FR FOG LIGHTS FUNCTION 
4;7122;FONCTION ECLAIRAGE PLAQUE POLICE;LICENSE PLATE LIGHTING FUNCTION 
4;7134;FONCTION FEU DE BROUILLARD AR;RR FOG LIGHT FUNCTION 
4;7155;FONCTION FEU DE POSITION;SIDE LIGHT FUNCTION 
4;7162;FONCTION FEU STOP ( ENS );BRAKE LIGHT FUNCTION (SET)
4;7175;FONCTION CLIGNOTANTS / FEU DE DETRESSE;INDICATOR/HAZARD WARNING LIGHT FUNCTION 
4;7238;FONCTION ECLAIRAGE INTERIEUR;INTERIOR LIGHTING FUNCTION 
4;7239;FONCTION ECLAIRAGE SOL / CAVE;FOOTWELL / FLOOR LIGHTING FUNCTION 
4;7317;TEMOIN PRECHAUFFAGE;PREHEATING WARNING LIGHT
4;7323;TEMOIN LUNETTE CHAUFFANTE;REAR WINDOW HEATING LIGHT
4;7350;INDICATEUR NIVEAU BATTERIE 400 V;400 V BATTERY INDICATOR LEVEL
4;7363;FONCTION AIDE NAVIGATION;NAVIGATION ASSISTANCE FUNCTION 
4;7371;FONCTION ECLAIRAGE ENSMBLE PSTE CONDUITE;OIL LEVEL ELECTRONIC CIRCUIT
4;7453;FONCTION ALLUME-CIGARE AR / PRISE ACCES;RR CIGARETTE LIGHTER/PLUG FUNCTION
4;7471;FONCTION CDE CONTINUE LEVE-VITRE AVG;FR LH WDW LIFT CONTINUOUS CTRL FUNCTION
4;7472;FONCTION CDE CONTINUE LEVE-VITRE AVD;FR RH WDW LIFT CONTINUOUS CTRL FUNCTION
4;7493;FONCTION SIEGE ELECTRIQUE CONDUCTEUR;DRIVER ELECTRIC SEAT FUNCTION 
4;7494;FONCTION SIEGE ELECTRIQUE PASSAGER;PASSENGER ELECTRIC SEAT FUNCTION 
4;7495;FONCTION SIEGES ELECTRIQUES AR;SWITCH ELECTRICAL BACKREST SEAT RR LH
4;7496;FONCTION SIEGE CHAUFFANT;HEATED SEAT FUNCTION 
4;7618;FONCTION MAINS LIBRES ( BADGE );HANDS FREE IGNITION CARD FUNCTION
4;7622;FONCTION CONDAMN / DECONDAMN OUVRANT;OPENING PANEL LOCKING/UNLOCKING FUNCTION
4;7625;FONCTION REGL VOLANT ( MANU OU ELEC );STEERING WHEEL ADJUSTMENT FUNCTION
4;7626;FONCTION MEMORISATION POSTE DE CONDUITE;ST COLUMN ADJUST SWITCH
4;7635;FONCTION ERGONOMIQUE DOSSIER SIEGE AV G;ERGONOMIC FUNCTION BACKREST SEAT FR LH
4;7636;FONCTION ERGONOMIQUE DOSSIER SIEGE AV D;ERGONOMIC FUNCTION BACKREST SEAT FR RH
4;7640;CARTE OU BADGE DEMARRAGE;STARTING CARD OR BADGE 
4;7652;FONCTION RETROVISEURS ELECTRIQUES EXT;ELECTRIC SIDE MIRRORS FUNCTION 
4;7682;FONCTION SSPP;SSPP FUNCTION 
4;7859;FONCTION SIEGES MASSANTS;MASSAGE SEAT FUNCTION
4;7894;FONCTION CHARGE VEHICULE ELECTRIQUE;ELECTRIC ENGINE CHARGE FUNCTION
4;7984;FONCTION R-LINK;AIR LINK FUNCTION
4;7310;COMPTEUR DE VITESSE;SPEEDOMETER
4;7315;TEMOIN NIVEAU MINIMUM CARBURANT;FUEL MINIMUM LEVEL WARNING LIGHT
4;7320;COMPTE-TOURS;TACHOMETER
4;7325;TEMOIN ALERTE TEMPERATURE HUILE;OIL TEMPERATURE WARNING LIGHT
4;7327;TEMOIN FREIN A MAIN;HANDBRAKE LIGHT
4;7328;TEMOIN ALERTE NIVEAU LIQUIDE FREIN;BRAKE FLUID WARNING LIGHT
4;7347;FONCTION O.B.D.;OBD FUNCTION 
4;7349;FONCTION AIDE A LA CONDUITE (ADAC);DRIVING ASSISTANCE (ADAC) FUNCTION 
4;7355;TEMOIN PASSAGE OPTIMAL DES VITESSES;VARIABLE POWER STEERING INDICATOR
4;7689;FONCTION FEUX DE ROUTE AUTOMATIQUE;AUTOMATIC MAIN BEAM HEADLIGHTS FUNCTION
4;1341;PEDALE ACCELERATEUR;ACCELERATOR PEDAL
4;1545;FONCTION GPL;LPG FUNCTION 
4;1850;FONCTION STOP & START;STOP & START FUNCTION
4;2015;PEDALE EMBRAYAGE;CLUTCH PEDAL
4;2213;FONCTION 4X4;4 WHEELS DRIVE FUNCTION
4;3362;FONCTION 4 ROUES DIRECTRICES;FONCTION 4 ROUES (
4;3607;PEDALE DE FREIN;BRAKE PEDAL
4;3685;FONCTION DESSERRAGE AUTO FREIN  PARKING;PARKING BRAKE AUTO RELEASE FUNCTION 
4;3691;FONCTION HSA;FONCTION HSA
4;7035;FONCTION FEUX DE RECUL;REVERSING LIGHT FUNCTION 
4;7042;FONCTION ALLUMAGE AUTO FEUX CROISEMENT;DIPPED BEAM AUTO ACTIVATION FUNCTION 
4;7044;FONCTION REGLAGE ELECTRIQUE PROJECTEURS;HEADLIGHT ELECTRICAL ADJUSTMENT FUNCTION
4;7048;FONCTION FEU DE CROISEMENT ( ENS );DIPPED BEAM FUNCTION (SET)
4;7049;FONCTION FEU DE ROUTE ( ENS );HIGH BEAM FUNCTION (SET)
4;7121;FONCTION AVERTISSEUR SONORE;HORN FUNCTION 
4;7341;FONCTION LIMITEUR DE VITESSE;SPEED LIMITER FUNCTION 
4;7342;FONCTION REGULATEUR DE VITESSE;CRUISE CONTROL FUNCTION 
5;7345;FONCTION REGULATEUR DE DISTANCE;DISTANCE CONTROLLER FUNCTION 
5;7349;FONCTION AIDE A LA CONDUITE (ADAC);DRIVING ASSISTANCE (ADAC) FUNCTION 
5;7356;TEMOIN SONORE DEFAILLANCE CAPOTE.;CONVERTIBLE HOOD FAULT WARNING SOUND
5;7359;TEMOIN 4X2;4X2 INDICATOR
5;7361;FONCTION ALERTE OUBLI CEINT CONDUCTEUR;DRIVER BELT UNDONE WARNING FUNCTION 
5;7362;FONCTION ALERTE OUBLI CEINTURE PASSAGER;OVERSIGHT BELT PASSENGER ALERT FUNCTION
5;7365;TEMOIN BVA;AUTOMATIC GEARBOX LIGHT
5;7366;FONCTION AVERTISSEUR OUBLI ECLAIRAGE;LIGHTS-ON WARNING FUNCTION 
5;7368;INDICATEUR DE TEMPERATURE D'EAU;WATER TEMPERATURE INDICATOR
5;7369;INDICATEUR PRESSION D'HUILE (MANOMETRE);OIL PRESSURE INDICATOR (PRESSURE GAUGE)
5;7370;INDICATEUR NIVEAU HUILE;OIL LEVEL INDICATOR
5;7377;FONCTION AIDE PARKING;PARKING ASSISTANCE FUNCTION 
5;7378;FONCTION RADAR ANTI COLLISION;ANTI-COLLISION RADAR FUNCTION 
5;7396;FONCTION SYSTEME ( ABS / ABR );SYSTEM FUNCTION (ABS / ABR)
5;7500;FONCTION ESSUIE-VITRE AV;FR WINDSHIELD WIPER FUNCTION 
5;7530;FONCTION ESSUIE-VITRE AR;RR WINDOW WIPER FUNCTION 
5;7534;FONCTION DEGIVRAGE LUNETTE / CUSTODES;RR WINDOW/QUARTER PANEL DEICING FUNCTION
5;7538;FONCTION CHAUFFAGE GICLEUR LAVE-VITRE;WINDOW WASHER HEATING FUNCTION 
5;7540;FONCTION LAVE-VITRE;WINDOW WASHER FUNCTION 
5;7550;FONCTION LAVE-PHARES;HEADLIGHT WASHER FUNCTION 
5;7560;FONCTION LAVE LUNETTE AR;REAR WINDOW WASHER FUNCTION 
5;7563;FONCTION TOIT OUVRANT ELECTRIQUE;ELECTRIC SUNROOF FUNCTION 
5;7587;FONCTION LEVE-VITRE AV;FR WINDOW LIFT FUNCTION 
5;7588;FONCTION LEVE-VITRE AR;RR WINDOW LIFT FUNCTION 
5;7622;FONCTION CONDAMN / DECONDAMN OUVRANT;OPENING PANEL LOCKING/UNLOCKING FUNCTION
5;7686;FONCTION CONTROLE TRAJECTOIRE ( ESP );TRAJECTORY CONTROL FUNCTION (ESP)
5;7689;FONCTION FEUX DE ROUTE AUTOMATIQUE;AUTOMATIC MAIN BEAM HEADLIGHTS FUNCTION
5;7692;FONCTION ALERTE SORTIE DE VOIE;LANE DEPARTURE WARNING FUNCTION
5;7694;COMMANDE FONCTION ALERTE SORTIE DE VOIE;LANE DEPARTURE WARNING SYSTEM SWITCH
5;7698;SYSTEME D' ALERTE APPROCHE VEHICULE;BLIND SPOT WARNING SYSTEM
5;7773;FONCTION INJECTION;RELIABILITY/WIRING RR IN TRUNK
5;7781;DIRECTION ASSISTEE ASSERV MECATRONIC;MECATRONIC POWER STEERING
5;7796;TEMOIN D'ANOMALIE AMORT. PILOTE;ELECTRONIC DAMPING FAILURE INDICATOR
5;7811;FONCTION ALERTE ANGLE MORT;BLIND SPOT ALERT FUNCTION
5;7821;FONCTION AEBS;FONCTION AEBS
5;7822;RADAR REGULATEUR DE VITESSE ADAPTATIF;RADAR REGULATEUR DE VITESSE ADAPTATIF
5;7854;FONCTION RECONNAISSANCE SIGNALIS;TRAFFIC SIGNS RECOGNITION FUNCTION
5;7855;FONCTION ALERTE DEPASSEMENT VITESSE;EXCEEDING SPEED ALERT FUNCTION
5;7900;FONCTION RECEPTION RADIO;RADIO RECEPTION FUNCTION 
5;7966;FONCTION TELEPHONE;TELEPHONE FUNCTION 
5;7981;FONCTION CAMERA AVANT;FRONT CAMERA FUNCTION
5;7984;FONCTION R-LINK;AIR LINK FUNCTION
5;7997;FONCTION REGLAGE AMBIANCES SONORES;BACKGROUND SOUND ADJUSTMENT FUNCTION
5;8020;FONCTION CHAUFFAGE;HEATING FUNCTION 
5;8025;FONCTION GMV REFROIDISSEMENT;COOLING MOTOR FAN FUNCTION 
5;8079;FONCTION REPARTITION D' AIR;AIR DISTRIBUTION FUNCTION
5;8087;FONCTION PRECHAMBRAGE;PRE HEATING FUNCTION (EV)
5;8099;FONCTION AIR CONDITIONNE;AIR CONDITIONING FUNCTION 
